id	name
210481at40674	"Anaphase promoting complex subunit 13, isoform CRA_a (ANAPC13)"
97320at40674	Neuropeptide Y receptor type 5 (NPY5R)
53875at40674	Sine oculis-binding protein homolog (SOBP)
111029at40674	Actin-related protein 2/3 complex subunit (ARPC1B)
143639at40674	Cilia- and flagella-associated protein 157 (CFAP157)
103222at40674	"Solute carrier family 2, facilitated glucose transporter member 10 (SLC2A10)"
53162at40674	"Peroxisome proliferative activated receptor, gamma, coactivator 1, alpha, isoform CRA_a (PPARGC1A)"
97608at40674	"Vacuolar protein sorting 4A (Yeast), isoform CRA_c (VPS4A)"
179161at40674	"ADP-ribosylation factor-like 4A, isoform CRA_a (ARL4A)"
161565at40674	"cDNA FLJ58946, highly similar to Protein orai-2 (ORAI2)"
7036at40674	"cDNA FLJ59281, highly similar to YY1-associated protein 1 (YY1AP1)"
125252at40674	Hydroxysteroid dehydrogenase like 1 (HSDL1)
34487at40674	Protocadherin gamma-B1 (PCDHGB1)
176454at40674	Transcription factor SOX-3 (SOX3)
60215at40674	Plastin-1 (PLS1)
139973at40674	Lymphocyte expansion molecule (LEXM)
24711at40674	PHD finger protein 12 (PHF12)
136194at40674	"cDNA, FLJ78954, highly similar to CCR4-NOT transcription complex subunit 8 (CNOT8)"
70705at40674	"Coiled-coil domain containing 22, isoform CRA_a (CCDC22)"
35956at40674	ELP2 (ELP2)
193634at40674	"Iron-sulfur cluster co-chaperone protein HscB, mitochondrial (HSCB)"
94828at40674	platelet-activating factor acetylhydrolase IB subunit alpha isoform X1 (PAFAH1B1)
196670at40674	Fibroblast growth factor-binding protein 1 (FGFBP1)
69631at40674	"Golgi autoantigen, golgin subfamily a, 1, isoform CRA_a (GOLGA1)"
63439at40674	PRL-R (PRLR)
211087at40674	Centromere protein W (CENPW)
61480at40674	spermatid perinuclear RNA-binding protein isoform X1 (STRBP)
92887at40674	Mitogen-activated protein kinase (NLK)
201113at40674	Neurophysin 1 (OXT)
106732at40674	"cDNA, FLJ79459, highly similar to Synaptotagmin-12 (DKFZp434D2429;SYT12)"
184129at40674	"Chromosome 13 open reading frame 1, isoform CRA_a (C13orf1;SPRYD7)"
6693at40674	Protein unc-13 homolog B (UNC13B;UNC13B variant protein)
127736at40674	Visual pigment-like receptor peropsin (RRH)
202884at40674	Uncharacterized protein C19orf84 (C19orf84)
198899at40674	Complexin-3 (CPLX3)
67344at40674	Tripartite motif-containing protein 67 (TRIM67)
202053at40674	Zinc finger BED domain-containing protein 2 (ZBED2)
129531at40674	Transcription factor (TFDP1)
177478at40674	Peptidyl-prolyl cis-trans isomerase H (PPIH)
178019at40674	Radial spoke head 1 homolog (RSPH1)
55919at40674	V-type proton ATPase catalytic subunit A (ATP6V1A)
96831at40674	SLC22A6 (SLC22A6)
75331at40674	Sestrin-1 (SESN1)
46443at40674	"cDNA FLJ50887, highly similar to PR domain zinc finger protein 1 (PRDM1)"
190073at40674	"ADP-ribosylation factor-like 8A, isoform CRA_a (ARL8A)"
167355at40674	Leucine-rich repeat-containing protein 10B (LRRC10B)
61171at40674	Ribonucleoprotein PTB-binding 2 (RAVER2)
76855at40674	PPP1R3F protein (PPP1R3F)
104977at40674	"CaM kinase-like vesicle-associated, isoform CRA_c (CAMKV)"
188719at40674	Myosin regulatory light chain 12A (MYL12A)
170067at40674	Aquaporin-5 (AQP5)
42079at40674	APC membrane recruitment protein 3 (AMER3)
25816at40674	"cDNA FLJ50094, highly similar to Beta klotho (KLB)"
119163at40674	C4b-binding protein alpha chain (C4BPA)
148175at40674	Ribonuclease H2 subunit A (RNASEH2A)
64053at40674	"Homeodomain interacting protein kinase 4, isoform CRA_b (HIPK4)"
11053at40674	Tenascin-R (TNR)
84841at40674	Receptor-interacting serine-threonine kinase 2 isoform 1 (RIPK2)
204548at40674	Uncharacterized protein C9orf85 (C9orf85)
93694at40674	Mannosyltransferase (PIGZ)
181863at40674	"Guanylate kinase 1, isoform CRA_b (GUK1)"
86234at40674	Xylulose kinase (XYLB)
194740at40674	Insulin-like growth factor I (IGF1)
28700at40674	OTU domain-containing protein 4 (OTUD4)
158880at40674	Protein LSM14 homolog B (LSM14B)
188337at40674	ZW10 interactor (ZWINT)
171217at40674	Ephrin-A2 (EFNA2)
157142at40674	C-X-C chemokine receptor type 3 (CXCR3)
175919at40674	Vacuolar-sorting protein SNF8 (SNF8)
182642at40674	cDNA FLJ77971 (GPR35)
134912at40674	OR52B4 (OR52B4)
20218at40674	"IQ motif containing H, isoform CRA_c (IQCH)"
88064at40674	Neuronal acetylcholine receptor subunit alpha-9 (CHRNA9)
156431at40674	MANSC domain-containing protein 1 (MANSC1)
210657at40674	RING1 and YY1-binding protein (RYBP)
105212at40674	Serine/threonine-protein kinase NIM1 (NIM1K)
26238at40674	SH3 domain-binding protein 4 (SH3BP4)
188646at40674	"cDNA FLJ76614, highly similar to Homo sapiens HEPIS, mRNA (C11orf74)"
158222at40674	Olfactory receptor (OR10X1)
107697at40674	"OTU domain containing 5, isoform CRA_d (OTUD5)"
30488at40674	NLRC3 (FLJ00398;NLRC3)
179274at40674	Apolipoprotein F (APOF)
65207at40674	"FAST kinase domain-containing protein 3, mitochondrial (FASTKD3;MTRR)"
91489at40674	Putative Dol-P-Glc (ALG10B)
170038at40674	Olfactory receptor 14K1 (OR14K1)
148739at40674	Hsp90 co-chaperone Cdc37-like 1 (CDC37L1)
188316at40674	BCL2-antagonist/killer 1 isoform 1 (BAK1)
125709at40674	ING3 protein (ING3)
13930at40674	Zinc finger transcription factor Trps1 (TRPS1)
182753at40674	Clarin-2 (CLRN2)
164067at40674	Olfactory receptor 8S1 (OR8S1)
120938at40674	Testis-specific Y-encoded-like protein 2 (TSPYL2)
203589at40674	60S ribosomal protein L24 (HEL-S-310;RPL24)
55578at40674	N-acetylated-alpha-linked acidic dipeptidase-like protein (NAALADL1)
133824at40674	UPF0575 protein C19orf67 (C19orf67)
15861at40674	Phospholipid-transporting ATPase IA (ATP8A1)
51622at40674	"Calpain 5, isoform CRA_c (CAPN5)"
88318at40674	Threonine synthase-like 2 (THNSL2)
61098at40674	Kinesin-like protein (KIF3A)
122920at40674	E3 ubiquitin-protein ligase RNF25 (RNF25)
203570at40674	"Oral cancer overexpressed 1, isoform CRA_a (ORAOV1)"
155631at40674	Trypstatin (AMBP)
34676at40674	Protein SCAF8 (SCAF8)
152537at40674	Transcobalamin-2 (TCN2)
168992at40674	"Ankyrin repeat domain 49, isoform CRA_a (ANKRD49)"
71802at40674	"V-type proton ATPase subunit B, kidney isoform (ATP6V1B1)"
80504at40674	Transcription factor Sp4 (SP4)
32808at40674	"cDNA FLJ13372 fis, clone PLACE1000706, highly similar to Transcription intermediary factor 1-gamma (TRIM33)"
120418at40674	Septin-2 (2-Sep)
51209at40674	E3 ubiquitin-protein ligase TRIM56 (TRIM56)
188012at40674	Caspase activity and apoptosis inhibitor 1 (CAAP1)
173434at40674	Transmembrane protein 71 (TMEM71)
193661at40674	40S ribosomal protein S19 (RPS19)
161164at40674	Radical S-adenosyl methionine domain-containing protein 2 (RSAD2)
198105at40674	S-phase kinase-associated protein 1 (SKP1)
60499at40674	Polyhomeotic-like protein 1 (DKFZp686A1782;PHC1)
196675at40674	Transmembrane protein 109 (TMEM109)
83019at40674	26S proteasome non-ATPase regulatory subunit 5 (PSMD5)
183508at40674	PTP4A2 (PTP4A2)
108564at40674	Serine/threonine-protein kinase 24 (STK24)
143553at40674	Secreted frizzled-related protein 1 (SFRP1)
50944at40674	Translation initiation factor eIF-2B subunit epsilon (EIF2B5)
193172at40674	Killer cell lectin-like receptor subfamily G member 1 (KLRG1)
80763at40674	putative ciliary rootlet coiled-coil protein 2 (CROCC2)
48893at40674	F-BAR and double SH3 domains protein 2 (FCHSD2)
161370at40674	"Cysteine and glycine-rich protein 2, isoform CRA_a (CSRP2)"
29879at40674	PHD finger protein 20-like protein 1 (PHF20L1;URLC1)
169080at40674	CapZ-interacting protein (RCSD1)
19613at40674	USP48 (USP48)
4129at40674	Supervillin (SVIL)
12493at40674	RNF123 (RNF123)
106669at40674	GATOR complex protein NPRL2 (NPRL2)
37266at40674	Semaphorin-4C (SEMA4C)
29117at40674	"cDNA FLJ50134, highly similar to Homo sapiens glutamate receptor, ionotropic, kainate 1 (GRIK1), transcript variant 2, mRNA (GRIK1)"
181774at40674	Low affinity immunoglobulin gamma Fc region receptor II-b (FCGR2B)
198552at40674	Fragile X mental retardation 1 neighbor protein (FMR1NB)
100812at40674	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (DDOST)
200168at40674	Coiled-coil domain-containing protein 169 (CCDC169)
139758at40674	Palmitoyltransferase ZDHHC7 (ZDHHC7)
171379at40674	"cDNA FLJ53119, highly similar to ADP-ribosyl cyclase 1 (CD38)"
140470at40674	"Syndecan binding protein (Syntenin), isoform CRA_c (SDCBP)"
140477at40674	Sodium/potassium-transporting ATPase subunit beta (ATP1B1)
83138at40674	"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C isoform X1 (MGAT4C)"
139958at40674	protein FAM47E isoform b (FAM47E)
151815at40674	Olfactory receptor (OR2B11)
84727at40674	"Calcium uptake protein 3, mitochondrial (MICU3)"
132698at40674	LETM1 domain-containing protein 1 (LETMD1)
206165at40674	Leucine repeat adapter protein 25 (FAM89B)
206899at40674	"Cytochrome c oxidase subunit 6A, mitochondrial (COX6A1)"
159998at40674	Transmembrane protein 222 (TMEM222)
116943at40674	Probable cytosolic iron-sulfur protein assembly protein CIAO1 (CIAO1)
119798at40674	Neuroplastin (NPTN)
22560at40674	Gem-associated protein 4 (GEMIN4)
89753at40674	"cDNA FLJ75178, highly similar to Homo sapiens methyl-CpG binding protein splice variant 1 (MBD1) mRNA (MBD1)"
213927at40674	Adipogenesis regulatory factor (ADIRF)
90650at40674	Solute carrier family 15 member 3 (SLC15A3)
109286at40674	SET domain-containing protein 4 (SETD4)
33247at40674	BMP-2-inducible protein kinase isoform X2 (BMP2K)
127951at40674	Somatostatin receptor type 1 (SSTR1)
24095at40674	Ankyrin repeat and BTB/POZ domain-containing protein 2 (ABTB2)
168405at40674	centromere protein P isoform c (CENPP)
203189at40674	Sulfiredoxin-1 (SRXN1)
94984at40674	BPI (BPI)
24254at40674	"Vacuolar protein sorting protein 18, isoform CRA_d (VPS18)"
69818at40674	Heparan-alpha-glucosaminide N-acetyltransferase (HGSNAT)
191517at40674	CMRF35-like molecule 9 (CD300LG)
87227at40674	"Antizyme inhibitor 1, isoform CRA_a (AZIN1)"
30804at40674	"La ribonucleoprotein domain family, member 2, isoform CRA_d (LARP1B)"
107745at40674	Branched-chain-amino-acid aminotransferase (BCAT1)
196943at40674	Spliceosome-associated protein CWC15 homolog (CWC15)
44725at40674	Serine/threonine-protein kinase N1 (PKN1)
75288at40674	Sodium-coupled monocarboxylate transporter 1 (SLC5A8)
92391at40674	Transmembrane protein 135 (TMEM135)
162301at40674	Antimicrobial peptide VGF (VGF)
7439at40674	DLG5 (DLG5)
186247at40674	"Inducible T-cell co-stimulator, isoform CRA_b (ICOS)"
33543at40674	R3H domain-containing protein 2 (R3HDM2)
54964at40674	"cDNA FLJ57993, highly similar to Mitogen-activated protein kinase kinase kinase7-interacting protein 2 (TAB2)"
111171at40674	F-box only protein 7 (FBXO7)
158628at40674	FLJ13236 (DNAJC22;FLJ13236)
151710at40674	Paralemmin-3 (PALM3)
95583at40674	"Serine beta-lactamase-like protein LACTB, mitochondrial (LACTB)"
178476at40674	Protein CXorf40A (CXorf40A)
156186at40674	Leucine-rich repeat-containing protein 69 (LRRC69)
130466at40674	"RCC1 domain containing 1, isoform CRA_a (RCCD1)"
166694at40674	Olfactory receptor (OR2A2)
147636at40674	Erythroid transcription factor (GATA1)
61391at40674	SUMO-activating enzyme subunit 2 (UBA2)
51189at40674	"Kelch-like ECH-associated protein 1, isoform CRA_a (KEAP1)"
26444at40674	"cDNA FLJ78173, highly similar to Homo sapiens hexokinase 1 (HK1) mRNA (HK1)"
97148at40674	Cysteine/serine-rich nuclear protein 2 (CSRNP2)
202364at40674	Dynein light chain Tctex-type 1 (DYNLT1)
139200at40674	Zinc finger and SCAN domain-containing protein 4 (ZSCAN4)
116514at40674	Nuclear receptor coactivator 5 (NCOA5)
82305at40674	NADPH (FDXR)
130433at40674	Transmembrane protein 68 (TMEM68)
125193at40674	"Ras association (RalGDS/AF-6) domain family 8, isoform CRA_b (RASSF8)"
119553at40674	Prostaglandin F2-alpha receptor (PTGFR)
103261at40674	Phosphatase and tensin-like protein (PTEN)
200196at40674	interleukin-15 receptor subunit alpha isoform X18 (IL15RA)
63206at40674	Transporter (SLC6A14)
26944at40674	NOL8 protein (NOL8)
190251at40674	RING finger protein 24 (RNF24)
31190at40674	Ubiquitin carboxyl-terminal hydrolase (USP13)
117336at40674	BetaCstF-64 variant 2 (CSTF2)
109905at40674	"Tyrosine--tRNA ligase, mitochondrial (YARS2)"
72714at40674	FLJ90709 (FLJ90709;SLC38A9)
94599at40674	Motile sperm domain-containing protein 2 (MOSPD2)
76243at40674	"GRIP and coiled-coil domain containing 1, isoform CRA_a (GCC1)"
109920at40674	"Shugoshin-like 1 (S. pombe), isoform CRA_b (SGO1;SGOL1)"
75946at40674	Fzr (FZR1)
111073at40674	1-acyl-sn-glycerol-3-phosphate acyltransferase delta (AGPAT4)
118492at40674	"cDNA FLJ38589 fis, clone HCHON2010074, highly similar to LACTADHERIN (MFGE8)"
82288at40674	Sterol carrier protein X isoform 1 proprotein variant (SCP2)
19053at40674	Probable phospholipid-transporting ATPase VB (ATP10B)
71970at40674	Melatonin-related receptor (GPR50)
168898at40674	"Spindlin family, member 2, isoform CRA_a (SPIN2;SPIN2A)"
188336at40674	Izumo sperm-egg fusion protein 3 (IZUMO3)
78161at40674	"Endoglin (Osler-Rendu-Weber syndrome 1), isoform CRA_a (ENG)"
149809at40674	G-protein coupled receptor 157 (GPR157)
26931at40674	ATP-dependent RNA helicase DHX36 (DHX36)
67661at40674	"ATP-binding cassette, sub-family F (GCN20), member 2 (ABCF2)"
170197at40674	WAS/WASL-interacting protein family member 2 (WIPF2)
23017at40674	Inactive phospholipase C-like protein 1 (PLCL1)
211144at40674	Beta-defensin (DEFB105A;DEFB105B;HEL-S-289)
151601at40674	Dual specificity protein phosphatase 12 (DUSP12)
95372at40674	Succinate--CoA ligase  (DKFZp564P2062;SUCLA2)
44435at40674	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase isoform X4 (TYW1B)
147338at40674	Olfactory receptor (OR5AS1)
191438at40674	Transmembrane protein 253 (TMEM253)
109816at40674	Amyloid beta A4 precursor protein-binding family B member 1-interacting protein (APBB1IP)
208700at40674	Electron transfer flavoprotein regulatory factor 1 (ETFRF1)
127249at40674	"Src family associated phosphoprotein 2, isoform CRA_c (SCAP2;SKAP2)"
173960at40674	Syntaxin-6 (STX6)
155765at40674	"cDNA FLJ37840 fis, clone BRSSN2011799, highly similar to Homo sapiens epidermal retinal dehydrogenase 2 (RDHE2), mRNA (SDR16C5)"
138361at40674	OR4X2 (OR4X2)
2345at40674	Nipped-B-like protein (NIPBL)
112815at40674	CUGBP Elav-like family member 2 isoform X1 (CELF2)
98768at40674	Tripartite motif-containing protein 65 (TRIM65)
83232at40674	transcriptional repressor p66-alpha isoform X2 (GATAD2A)
38530at40674	ORP-3 (OSBPL3)
162239at40674	Olfactory receptor 8B4 (OR8B4)
77041at40674	Hexosyltransferase (CSGALNACT2)
118761at40674	Heparan sulfate 2-O-sulfotransferase 1 (HS2ST1)
59678at40674	Leukotriene A(4) hydrolase (LTA4H;LTA-4 hydrolase)
91955at40674	Glucagon-like peptide-1 receptor (GLP1R)
123810at40674	Phosphotriesterase-related protein (PTER)
98976at40674	tRNA wybutosine-synthesizing protein 2 homolog (TRMT12)
131246at40674	"Burkitt lymphoma receptor 1, GTP binding protein (Chemokine (C-X-C motif) receptor 5), isoform CRA_a (BLR1;CXCR5)"
195784at40674	Small acidic protein (SMAP)
23233at40674	"cDNA FLJ60543, highly similar to Active breakpoint cluster region-related protein (ABR)"
176919at40674	Lysosomal-associated transmembrane protein 4A (LAPTM4A)
93661at40674	"cDNA FLJ58204, highly similar to Homo sapiens major facilitator superfamily domain containing 2 (MFSD2), mRNA (MFSD2A)"
77827at40674	"cDNA FLJ58104, highly similar to Homo sapiens solute carrier family 5 (sodium/glucose cotransporter), member 11 (SLC5A11), mRNA (SLC5A11)"
180378at40674	Syndecan-1 (SDC1)
88874at40674	Serine hydroxymethyltransferase (DKFZp686P09201;HEL-S-51e;SHMT2)
159451at40674	CD177 antigen (CD177)
213607at40674	Alternative protein CSRP2BP (CSRP2BP;PET117)
44835at40674	"Protein phosphatase 2C, magnesium-dependent, catalytic subunit, isoform CRA_a (PDP1;PPM2C)"
169178at40674	Homeobox protein Hox-C6 (HOXC6)
203532at40674	c-Myc-binding protein (MYCBP)
130876at40674	"Paralemmin, isoform CRA_a (PALM)"
96364at40674	"Adaptor-related protein complex 1, mu 1 subunit, isoform CRA_a (AP1M1)"
208143at40674	GTP cyclohydrolase 1 feedback regulatory protein (GCHFR)
13104at40674	Calcium-activated potassium channel subunit alpha-1 (KCNMA1)
200306at40674	Macrophage migration inhibitory factor (MIF)
10687at40674	DDB1- and CUL4-associated factor 1 (DCAF1)
122886at40674	Intermediate conductance calcium-activated potassium channel protein 4 (KCNN4)
118706at40674	"Cyclin-dependent kinase 9 (CDC2-related kinase), isoform CRA_a (CDK9)"
83506at40674	"HCG28847, isoform CRA_a (EXOC3L1)"
157403at40674	"cDNA, FLJ92839, highly similar to Homo sapiens claudin 12 (CLDN12), mRNA (CLDN12)"
135986at40674	RNA binding protein fox-1 homolog 2 isoform X1 (RBFOX2)
5931at40674	Sodium channel protein type 1 subunit alpha (SCN1A)
132342at40674	cDNA FLJ76322 (VAT1L)
189526at40674	"HSPC171 protein, isoform CRA_a (TMEM208)"
82392at40674	CAP-Gly domain-containing linker protein 3 (CLIP3)
38538at40674	Extended synaptotagmin-3 (ESYT3)
150945at40674	"DPH5 homolog (S. cerevisiae), isoform CRA_e (DPH5)"
118693at40674	UBX domain-containing protein 6 (UBXN6)
183475at40674	PAK4-inhibitor INKA1 (FAM212A)
123724at40674	CDK5 and ABL1 enzyme substrate 2 (CABLES2)
30853at40674	Dipeptidyl peptidase 3 (DKFZp686O1117;DPP3)
194142at40674	UBA52 (UBA52)
82384at40674	Melanoma-associated antigen E2 (MAGEE2)
42917at40674	"POT1 protection of telomeres 1 homolog (S. pombe), isoform CRA_b (POT1)"
162113at40674	PHD finger protein SPOC1 (PHF13;SPOC1)
182863at40674	"HCG1994130, isoform CRA_c (ARL6IP1)"
1960at40674	neurobeachin-like protein 1 isoform X4 (NBEAL1)
80298at40674	Potassium inwardly-rectifying channel subfamily J member 3 splice variant 1c (KCNJ3)
96575at40674	"Pyruvate dehydrogenase kinase, isoenzyme 4 (PDK4)"
109040at40674	methionine aminopeptidase 1 isoform X2 (METAP1)
142023at40674	Oxidoreductase NAD-binding domain-containing protein 1 (OXNAD1)
49566at40674	E3 ubiquitin-protein ligase LNX (LNX1)
1532at40674	Zinc finger homeobox protein 4 (ZFHX4)
195393at40674	"Ferredoxin-2, mitochondrial (FDX2)"
93550at40674	Testicular tissue protein Li 202 (TMEM209)
48276at40674	Proline-rich basic protein 1 (PROB1)
154282at40674	Uncharacterized protein CXorf21 (CXorf21)
44900at40674	Enhancer of zeste homolog 2 (Drosophila) (EZH2)
127264at40674	Protein Wnt-4 (WNT4)
176224at40674	Regulator of G-protein signaling 18 (RGS18)
28909at40674	ST5 (ST5)
66835at40674	Netrin-G1 ligand splice variant 4 (LRRC4C;NGL1)
178681at40674	Testicular tissue protein Li 206 (TMED10)
59808at40674	Spindle and centriole-associated protein 1 (SPICE1)
54900at40674	"cDNA FLJ53488, highly similar to Homo sapiens leucine-rich repeats and calponin homology (CH) domain containing 3 (LRCH3), mRNA (LRCH3)"
184461at40674	Leucine-rich repeat-containing protein 63 (LRRC63)
107315at40674	Zinc finger protein 697 (ZNF697)
207742at40674	Immediate early response gene 5 protein (IER5)
50140at40674	FLJ35834 (FLJ35834;IQUB)
53553at40674	Serine/threonine-protein kinase PLK (PLK2)
155086at40674	PIH1 domain-containing protein 1 (PIH1D1)
169281at40674	C-C chemokine receptor type 1 (CCR1)
56744at40674	PH and SEC7 domain-containing protein 2 (PSD2)
32402at40674	"cDNA FLJ78675, highly similar to Homo sapiens stroma HMG-box containing protein (HBP2) mRNA (BBX)"
12182at40674	Protein TALPID3 (KIAA0586)
77316at40674	"cDNA FLJ53218, highly similar to Homo sapiens SAC1 suppressor of actin mutations 1-like (SACM1L), mRNA (SACM1L)"
86267at40674	"cDNA FLJ58133, highly similar to Dual specificity testis-specific protein kinase 2 (TESK2)"
30747at40674	Enteropeptidase catalytic light chain (TMPRSS15)
95882at40674	Acyl-CoA dehydrogenase C-4 to C-12 straight chain isoform 1 (ACADM;DKFZp686M24262)
159312at40674	Outer dense fiber protein 3-like protein 2 (ODF3L2)
34098at40674	PSMD2 (PSMD2)
124017at40674	Testicular tissue protein Li 222 (FLJ12505;VASH2)
40933at40674	FOLH1 (FOLH1)
55105at40674	Cadherin-24 (CDH24)
204065at40674	HCG1795924 (ATOH7)
212765at40674	ER membrane protein complex subunit 6 (EMC6)
141559at40674	"cDNA FLJ46762 fis, clone TRACH3024342 (MBLAC2)"
1386at40674	Lysine N-methyltransferase 2A (KMT2A)
182432at40674	"Chromosome 9 open reading frame 103, isoform CRA_a (C9orf103;IDNK)"
141343at40674	uncharacterized protein C10orf68 isoform X28 (CCDC7)
118615at40674	Rab9 effector protein with kelch motifs isoform 1 (RABEPK)
205927at40674	Relaxin 3 (RLN3)
21986at40674	"cDNA FLJ35970 fis, clone TESTI2013231, highly similar to Ubiquitin carboxyl-terminal hydrolase 38 (EC3.1.2.15) (USP38)"
136766at40674	Olfactory receptor (OR5V1)
132735at40674	Protein FAM124B (FAM124B)
148010at40674	Voltage-dependent calcium channel gamma-5 subunit (CACNG5)
73721at40674	Polypeptide N-acetylgalactosaminyltransferase (GALNT15)
32807at40674	Pre-mRNA-splicing factor SYF1 (XAB2)
89521at40674	Mothers against decapentaplegic homolog (SMAD3)
17880at40674	"cDNA FLJ61467, highly similar to Chromosome-associated kinesin KIF4A (KIF4B)"
96763at40674	"cDNA FLJ53438, highly similar to Dual specificity mitogen-activated protein kinase kinase 7 (MAP2K7)"
101690at40674	Q8WZ11_HUMAN (CXorf36)
136825at40674	Zinc finger protein 32 (ZNF32)
104333at40674	Hepatocyte nuclear factor 4-alpha (HNF4A;NR2A1)
173272at40674	Non-structural maintenance of chromosomes element 1 homolog (NSMCE1)
106402at40674	Carboxypeptidase A1 (CPA1)
104408at40674	"Delta-like 1 homolog (Drosophila), isoform CRA_a (DLK1)"
43728at40674	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (B4GALNT4)
75657at40674	"cDNA FLJ16723 fis, clone UTERU3004418, highly similar to Zinc finger protein 275 (ZNF275)"
62116at40674	Cytosolic endo-beta-N-acetylglucosaminidase (ENGASE)
5567at40674	TATA-binding protein-associated factor 172 (BTAF1)
35692at40674	Retrotransposon Gag-like protein 9 (RTL9)
154331at40674	Olfactory receptor (OR6K3)
2518at40674	"cDNA FLJ53584, highly similar to Desmoplakin (DSP;DSP variant protein)"
205827at40674	Transmembrane protein 18 (TMEM18)
184535at40674	"Mitochondrial ribosomal protein S10, isoform CRA_a (MRPS10)"
7269at40674	Helicase SRCAP (SRCAP)
173834at40674	Transgelin-2 (TAGLN2)
71293at40674	Mothers against decapentaplegic homolog (SMAD4)
123408at40674	"Degenerative spermatocyte homolog 1, lipid desaturase (Drosophila), isoform CRA_a (DEGS1)"
186967at40674	Protein Simiate (FAM206A)
119244at40674	protein NDRG4 isoform X16 (NDRG4)
133364at40674	HAUS augmin-like complex subunit 7 (HAUS7)
71638at40674	Nucleolar GTP-binding protein 1 (GTPBP4)
184710at40674	NADH dehydrogenase  (NDUFS7)
159395at40674	Retinol dehydrogenase 8 (RDH8)
184719at40674	Galectin-related protein (LGALSL)
87376at40674	"Ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1 (ASZ1)"
72323at40674	Receptor protein serine/threonine kinase (BMPR1B)
165411at40674	G protein-coupled receptor 3 (GPR3)
161569at40674	14-3-3E (HEL2;YWHAE)
170433at40674	Myosin regulatory light chain 10 (MYL10)
22511at40674	ITGA6 (ITGA6)
94363at40674	"cDNA FLJ53358, highly similar to Heterogeneous nuclear ribonucleoprotein R (DKFZp686A13234;HNRNPR;HNRPR)"
27584at40674	Seizure protein 6 homolog (SEZ6)
123986at40674	"cDNA FLJ46206 fis, clone TESTI4010721, highly similar to Membrane progestin receptor beta (PAQR8)"
39296at40674	CLCN6 (CLCN6)
93703at40674	Transcription elongation regulator 1-like protein (TCERG1L)
1551at40674	Uncharacterized protein C2orf16 (C2orf16)
206975at40674	Mitochondrial import inner membrane translocase subunit Tim8 A (TIMM8A)
142784at40674	OR5AR1 (OR5AR1)
94618at40674	"Keratin, type II cuticular Hb2 (KRT82)"
116611at40674	Stromal membrane-associated protein 1 (SMAP1)
82813at40674	Prosaposin receptor GPR37 (GPR37)
187882at40674	"TCF3 (E2A) fusion partner (In childhood Leukemia), isoform CRA_c (TFPT)"
130625at40674	LDH-A (HEL-S-133P;LDHA)
194913at40674	Claudin-3 (CLDN3)
112759at40674	"Ferrochelatase, mitochondrial (DKFZp686P18130;FECH)"
121952at40674	Double C2-like domain-containing protein alpha (DOC2A)
64938at40674	PUM3 (PUM3)
69639at40674	Nibrin (NBN)
186366at40674	U3 small nucleolar ribonucleoprotein protein IMP3 (IMP3)
70469at40674	Collagen alpha-3(V) chain (COL5A3)
4733at40674	GREB1 (GREB1)
91179at40674	WD repeat-containing protein WRAP73 (WRAP73)
164877at40674	"Ankyrin repeat and SOCS box-containing 9, isoform CRA_b (ASB9)"
172009at40674	BAG-1 (BAG1)
110568at40674	Phosphatidylinositol 4-kinase type 2-beta (PI4K2B)
54102at40674	aryl hydrocarbon receptor nuclear translocator-like protein 1 isoform e (ARNTL)
24422at40674	Thrombospondin-3 (THBS3)
91101at40674	Cysteine sulfinic acid decarboxylase (NOT FOUND)
16484at40674	cDNA FLJ75534 (WAPAL;WAPL)
184686at40674	"cDNA, FLJ94498, highly similar to Homo sapiens guanylate cyclase activator 1A (retina) (GUCA1A),mRNA (GUCA1A)"
196604at40674	Protein FAM162A (FAM162A)
187798at40674	RWD domain-containing protein 4 (RWDD4)
54701at40674	E3 ubiquitin-protein ligase RNF43 (RNF43)
59282at40674	Methylcrotonoyl-CoA carboxylase 1 isoform 1 (DKFZp686B20267;MCCC1)
193590at40674	Putative peripheral benzodiazepine receptor-related protein (PBR;TSPO)
209471at40674	FXYD domain-containing ion transport regulator (FXYD6)
106715at40674	SET and MYND domain-containing protein 5 (SMYD5)
162581at40674	SUN domain-containing protein 3 (SUN3)
184625at40674	UPF0687 protein C20orf27 (C20orf27)
158513at40674	DCN1-like protein (DCUN1D1)
59883at40674	"Rho-related BTB domain containing 1, isoform CRA_c (RHOBTB1)"
125357at40674	Vasorin (VASN)
123496at40674	Zinc finger protein 474 (ZNF474)
195478at40674	"cDNA FLJ55158, highly similar to Thioredoxin, mitochondrial (TXN2)"
53634at40674	Histidine ammonia-lyase (HAL)
88991at40674	NEDD8-activating enzyme E1 regulatory subunit (NAE1)
192678at40674	Succinate dehydrogenase complex subunit C integral membrane protein 15kDa isoform 1 (SDHC)
17969at40674	"G protein-coupled receptor 124, isoform CRA_a (ADGRA2;GPR124;TEM5)"
119842at40674	Relaxin-3 receptor 1 (RXFP3)
